customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_line,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
1174-FGIFN,Female,0,Yes,Yes,28,Yes,Yes,"Fiber optic",No,No,No,Yes,No,Yes,"One year",Yes,"Electronic check",90.45,2509.25,"No"
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,"One year",No,"Bank transfer (automatic)",64.15,3491.55,"No"
1178-PZGAB,Female,0,No,No,19,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.25,383.65,"No"
1179-INLAT,Male,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",19.45,69.25,"No"
1183-CANVH,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,"One year",No,"Bank transfer (automatic)",60,1347.15,"No"
1184-PJVDB,Male,0,Yes,No,10,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",79.95,857.20,"Yes"
1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",89.4,5597.65,"No"
1193-RTSLK,Female,0,No,No,38,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",83.9,3233.60,"Yes"
1194-BHJYC,Male,0,Yes,No,61,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Mailed check",62.15,3778.85,"No"
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",95,2462.55,"No"
1194-SPVSP,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.65,19.65,"No"
1195-OIYEJ,Male,0,No,No,13,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",91.1,1135.70,"Yes"
1196-AMORA,Male,0,No,No,7,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",73.6,520.00,"Yes"
1197-BVMVG,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.45,294.45,"No"
1200-TUZHR,Female,1,No,No,8,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",85.2,695.75,"No"
1202-KKGFU,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,"Bank transfer (automatic)",54.2,690.50,"No"
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,"Mailed check",59.5,415.95,"Yes"
1206-EHBDD,Female,0,Yes,No,56,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,"Two year",No,"Bank transfer (automatic)",80.3,4513.65,"No"
1207-BLKSA,Female,0,Yes,Yes,52,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",23.05,1255.10,"No"
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,"One year",Yes,"Credit card (automatic)",48.35,1067.15,"Yes"
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",49.6,939.80,"No"
1209-VFFOC,Male,0,Yes,Yes,68,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Mailed check",56.4,3948.45,"No"
1212-GLHMD,Male,0,No,No,3,Yes,No,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,Yes,"Mailed check",86.05,244.85,"No"
1213-NGCUN,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",49.65,267.35,"Yes"
1215-EXRMO,Male,0,Yes,No,50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.55,1067.65,"No"
1215-FIGMP,Male,0,No,No,60,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",89.9,5450.70,"No"
1215-VFYVK,Female,0,No,No,4,No,"No phone service",DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,"Mailed check",48.25,202.25,"No"
1216-BGTSP,Male,0,No,No,45,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",108.45,4964.70,"No"
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",75.5,1901.05,"No"
1217-VASWC,Male,1,Yes,No,43,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",100.55,4304.00,"No"
1218-VKFPE,Female,0,Yes,Yes,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19,233.55,"Yes"
1219-NNDDO,Female,0,No,No,9,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",76.85,663.55,"No"
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,"Two year",Yes,"Mailed check",65.1,3846.75,"No"
1222-KJNZD,Male,0,Yes,Yes,40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",20.4,745.30,"No"
1222-LRYKO,Male,0,No,Yes,6,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",26.35,184.05,"No"
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.05,400.00,"No"
1226-IENZN,Male,1,No,No,16,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",78.75,1218.25,"No"
1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",19.8,160.05,"No"
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",49.6,114.70,"Yes"
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",91.15,6637.90,"No"
1228-FZFRV,Male,0,Yes,Yes,50,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",105.95,5341.80,"Yes"
1228-ZLNBX,Male,0,No,No,21,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Mailed check",75.3,1570.70,"No"
1229-RCALF,Female,0,Yes,No,64,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",115,7396.15,"No"
1230-QAJDW,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,"Mailed check",65.25,209.90,"No"
1231-YNDEK,Male,0,No,No,58,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",19.15,1035.50,"No"
1236-WFCDV,Male,1,No,No,14,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",90.45,1266.10,"Yes"
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19.55,389.25,"No"
1240-HCBOH,Female,0,No,No,67,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",26.1,1759.55,"No"
1240-KNSEZ,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.1,20.10,"Yes"
1241-EZFMJ,Male,0,Yes,No,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.45,1538.60,"No"
1241-FPMOF,Male,0,No,No,52,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.65,1025.05,"No"
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.4,292.40,"No"
1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Mailed check",50.2,2169.40,"No"
1248-DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.8,1229.10,"No"
1251-KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",54.4,114.10,"Yes"
1251-STYSZ,Female,1,No,No,4,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",80.25,303.70,"No"
1254-IZEYF,Female,1,No,No,31,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",99.95,3186.65,"Yes"
1257-SXUXQ,Male,0,Yes,Yes,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.45,86.05,"No"
1258-YMZNM,Female,1,No,No,27,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",110.5,2857.60,"No"
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",54.3,195.30,"Yes"
1261-FWTTE,Male,1,No,No,23,No,"No phone service",DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",34.65,768.45,"No"
1262-OPMFY,Female,0,Yes,No,9,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.75,655.90,"Yes"
1264-BYWMS,Male,0,No,No,55,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",96.8,5283.95,"Yes"
1264-FUHCX,Female,0,Yes,No,49,No,"No phone service",DSL,No,Yes,No,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",56.3,2780.60,"No"
1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",80.45,5662.25,"No"
1265-HVPZB,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,"One year",No,"Credit card (automatic)",66.4,3958.20,"No"
1265-XTECC,Female,1,Yes,No,68,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,"One year",Yes,"Credit card (automatic)",96.55,6581.90,"Yes"
1265-ZFOSD,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Mailed check",81.3,5129.30,"No"
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",No,"Bank transfer (automatic)",66.85,4758.80,"No"
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",85.35,1375.15,"Yes"
1269-FOYWN,Male,0,Yes,Yes,44,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",20,860.85,"No"
1270-XKUCC,Female,0,Yes,Yes,30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.7,599.25,"No"
1271-SJBGZ,Male,1,No,No,12,No,"No phone service",DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Electronic check",43.65,526.95,"Yes"
1271-UODNO,Male,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,"Two year",Yes,"Credit card (automatic)",53.85,2200.70,"No"
1272-ILHFG,Male,0,Yes,Yes,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.65,332.65,"No"
1273-MTETI,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",88.85,372.45,"Yes"
1282-IHQAC,Male,1,No,No,70,No,"No phone service",DSL,No,Yes,Yes,No,Yes,No,"One year",Yes,"Credit card (automatic)",44.05,3011.65,"No"
1285-OKIPP,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",79.9,79.90,"Yes"
1291-CUOCY,Male,0,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.6,7962.20,"No"
1293-BSEUN,Female,0,Yes,Yes,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",20.7,1482.30,"No"
1293-HHSHJ,Female,0,No,No,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",21.1,741.00,"No"
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",107.15,7379.80,"No"
1298-PHBTI,Male,0,Yes,Yes,71,Yes,Yes,"Fiber optic",No,Yes,No,Yes,No,No,"Two year",Yes,"Electronic check",84.8,6152.40,"No"
1299-AURJA,Female,0,Yes,Yes,70,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",24.7,1685.90,"No"
1301-LOPVR,Male,0,Yes,Yes,29,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"One year",Yes,"Credit card (automatic)",55.35,1636.95,"No"
1302-TPUBN,Male,0,No,No,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.35,1240.80,"No"
1302-UHBDD,Male,1,No,No,20,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",89.95,1648.45,"No"
1303-SRDOK,Female,0,Yes,Yes,55,Yes,No,"Fiber optic",No,No,No,No,No,No,"Two year",Yes,"Credit card (automatic)",69.05,3842.60,"No"
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Mailed check",70.05,564.40,"No"
1304-NECVQ,Female,1,No,No,2,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",78.55,149.55,"Yes"
1304-SEGFY,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"Two year",Yes,"Electronic check",97.85,6841.30,"No"
1306-RPWXZ,Female,0,No,Yes,49,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.45,1024.65,"No"
1307-ATKGB,Male,0,No,No,24,Yes,No,"Fiber optic",No,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",89.55,2187.15,"No"
1307-TVUFB,Male,1,No,No,42,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.35,3344.10,"No"
1309-BXVOQ,Male,0,Yes,No,21,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",106.1,2249.95,"Yes"
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",80.85,4079.55,"No"
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",50.3,913.30,"No"
1319-YLZJG,Male,0,Yes,No,12,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,Yes,"Electronic check",84.6,959.90,"No"
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",108.4,7767.25,"No"
1320-HTRDR,Female,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.5,220.60,"Yes"
1320-REHCS,Male,1,No,No,52,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",110.75,5832.00,"No"
1322-AGOQM,Male,0,No,No,46,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",30.3,1380.10,"Yes"
1323-OOEPC,Female,0,Yes,No,53,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",98.4,5149.50,"Yes"
1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,"Credit card (automatic)",55,757.10,"Yes"
1325-USMEC,Male,0,Yes,No,70,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,"Two year",Yes,"Credit card (automatic)",99.35,6944.50,"No"
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.1,370.50,"No"
1329-VHWNP,Female,0,No,No,7,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",25.05,189.95,"No"
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",24.75,1342.15,"No"
1334-FJSVR,Male,0,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",24.25,24.25,"Yes"
1334-PDUKM,Female,0,Yes,No,68,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,"One year",No,"Credit card (automatic)",86.45,5762.95,"No"
1335-HQMKX,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",101.35,7323.15,"No"
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,"Two year",Yes,"Credit card (automatic)",55.25,3119.90,"No"
1335-NTIUC,Male,0,No,No,9,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",24.95,190.25,"No"
1336-EZFZY,Female,0,No,No,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.05,83.30,"No"
1337-BOZWO,Male,0,Yes,Yes,18,No,"No phone service",DSL,No,Yes,Yes,No,Yes,No,"One year",No,"Credit card (automatic)",46.4,812.40,"No"
1338-CECEE,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,"One year",No,"Bank transfer (automatic)",68.5,2839.95,"No"
1342-JPNKI,Male,0,No,No,10,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",86.05,834.10,"Yes"
1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",103.4,6603.00,"Yes"
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.55,128.60,"No"
1345-ZUKID,Male,0,No,No,14,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.35,324.80,"No"
1346-PJWTK,Male,0,Yes,No,61,Yes,No,"Fiber optic",No,Yes,Yes,Yes,No,Yes,Month-to-month,No,"Credit card (automatic)",94.15,5731.85,"No"
1346-UFHAX,Female,0,No,No,13,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",80,1029.35,"No"
1347-KTTTA,Male,0,Yes,No,64,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",102.45,6654.10,"No"
1349-WXNGG,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.05,20.05,"Yes"
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",115.6,8220.40,"No"
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,"Bank transfer (automatic)",71.6,1957.10,"No"
1353-GHZOS,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",59.75,1374.35,"No"
1353-LJWEM,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,"Electronic check",60.9,688.50,"No"
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.55,68.80,"No"
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",48.8,349.80,"No"
1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Credit card (automatic)",78.65,483.30,"No"
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"One year",Yes,"Electronic check",98.25,4858.70,"No"
1357-MVDOZ,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",59.65,683.25,"No"
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",99.1,5437.10,"No"
1360-RCYRT,Male,0,Yes,Yes,23,No,"No phone service",DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",30.35,678.75,"No"
1360-XFJMR,Female,0,Yes,No,67,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",109.7,7344.45,"No"
1363-TXLSL,Male,1,Yes,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.3,70.30,"Yes"
1370-GGAWX,Female,0,No,No,46,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,Yes,"One year",Yes,"Electronic check",94.15,4408.45,"No"
1371-OJCEK,Female,0,No,No,48,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.35,1133.70,"No"
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,"One year",No,"Electronic check",55.8,2283.30,"No"
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,"Electronic check",66.35,740.80,"Yes"
1374-DMZUI,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.3,424.45,"Yes"
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,"Mailed check",48.8,1536.75,"No"
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",91,1430.05,"No"
1383-EZRWL,Female,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.05,164.85,"Yes"
1384-RCUXW,Male,0,No,No,16,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",80.55,1248.90,"No"
1385-TQOZW,Female,0,No,No,9,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",20.45,147.55,"No"
1386-ZIKUV,Male,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",18.95,130.55,"No"
1389-CXMLU,Male,1,No,No,3,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,No,"Electronic check",91.05,289.10,"Yes"
1389-WNUIB,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,"One year",No,"Bank transfer (automatic)",76,1588.75,"No"
1391-UBDAR,Male,0,No,No,11,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,No,"Electronic check",72.9,818.45,"No"
1393-IMKZG,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",95.85,95.85,"No"
1394-SUIUH,Female,1,Yes,No,44,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,No,Month-to-month,Yes,"Electronic check",85.15,3670.50,"No"
1395-OFUWC,Male,0,Yes,Yes,43,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Credit card (automatic)",29.3,1224.05,"No"
1395-WSWXR,Male,0,No,No,24,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.75,487.05,"No"
1396-QWFBJ,Female,0,Yes,Yes,21,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",74.05,1565.70,"Yes"
1397-XKKWR,Male,0,No,No,7,No,"No phone service",DSL,Yes,No,Yes,No,No,No,"One year",No,"Mailed check",35.3,264.80,"No"
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.75,1272.05,"No"
1399-UBQIU,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",69.35,712.25,"No"
1400-MMYXY,Male,1,Yes,No,3,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",105.9,334.65,"Yes"
1400-WIVLL,Male,0,Yes,No,57,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",107.95,5969.85,"No"
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card (automatic)",20,445.30,"No"
